State,Year,Quarter,HPI
MS,1993,1,133.24
MS,1993,2,135.37
MS,1993,3,137.15
MS,1993,4,138.13
MS,1994,1,140.28
MS,1994,2,142.42
MS,1994,3,143.86
MS,1994,4,146.19
MS,1995,1,146.30
MS,1995,2,149.37
MS,1995,3,151.69
MS,1995,4,153.40
MS,1996,1,154.41
MS,1996,2,154.93
MS,1996,3,158.05
MS,1996,4,159.08
MS,1997,1,159.50
MS,1997,2,160.75
MS,1997,3,163.24
MS,1997,4,165.52
MS,1998,1,167.59
MS,1998,2,170.20
MS,1998,3,171.63
MS,1998,4,173.50
MS,1999,1,175.69
MS,1999,2,178.11
MS,1999,3,178.95
MS,1999,4,178.77
MS,2000,1,180.62
MS,2000,2,181.96
MS,2000,3,184.61
MS,2000,4,186.04
MS,2001,1,190.81
MS,2001,2,191.92
MS,2001,3,193.85
MS,2001,4,195.46
MS,2002,1,196.08
MS,2002,2,195.47
MS,2002,3,199.07
MS,2002,4,201.07
MS,2003,1,202.39
MS,2003,2,203.92
MS,2003,3,204.97
MS,2003,4,206.49
MS,2004,1,208.53
MS,2004,2,210.93
MS,2004,3,213.54
MS,2004,4,216.48
MS,2005,1,217.88
MS,2005,2,222.20
MS,2005,3,226.74
MS,2005,4,232.04
MS,2006,1,235.59
MS,2006,2,242.62
MS,2006,3,247.34
MS,2006,4,251.82
MS,2007,1,255.67
MS,2007,2,255.59
MS,2007,3,255.80
MS,2007,4,259.18
MS,2008,1,259.56
MS,2008,2,257.50
MS,2008,3,252.81
MS,2008,4,255.19
MS,2009,1,256.06
MS,2009,2,253.53
MS,2009,3,248.60
MS,2009,4,247.34
MS,2010,1,244.44
MS,2010,2,241.42
MS,2010,3,244.20
MS,2010,4,242.49
MS,2011,1,237.22
MS,2011,2,237.28
MS,2011,3,239.52
MS,2011,4,240.92
MS,2012,1,238.33
MS,2012,2,237.03
MS,2012,3,239.34
MS,2012,4,237.82
MS,2013,1,238.15
MS,2013,2,237.45
MS,2013,3,238.27
MS,2013,4,236.61
MS,2014,1,238.70
MS,2014,2,239.06
MS,2014,3,241.53
MS,2014,4,244.45
MS,2015,1,246.22
MS,2015,2,246.55
MS,2015,3,249.10
MS,2015,4,250.79
MS,2016,1,251.67
MS,2016,2,253.20
MS,2016,3,254.36
MS,2016,4,258.62
MS,2017,1,258.40
MS,2017,2,258.81
MS,2017,3,261.53
MS,2017,4,262.57
MS,2018,1,265.25
MS,2018,2,265.06
MS,2018,3,266.52
MS,2018,4,268.58
MS,2019,1,271.69
MS,2019,2,275.06
MS,2019,3,278.36
MS,2019,4,279.68
MS,2020,1,283.68
MS,2020,2,284.17
MS,2020,3,288.47
MS,2020,4,293.54
MS,2021,1,297.66
MS,2021,2,308.43
MS,2021,3,325.39
MS,2021,4,334.69
MS,2022,1,344.03
MS,2022,2,358.49
MS,2022,3,372.32
MS,2022,4,373.34
MS,2023,1,372.38
MS,2023,2,378.51
MS,2023,3,380.78
MS,2023,4,394.21
MS,2024,1,389.40
MS,2024,2,400.19
MS,2024,3,410.33
MS,2024,4,409.28
MS,2025,1,415.91
MS,2025,2,415.74
MT,1975,1,53.86
MT,1975,2,54.09
MT,1975,3,56.52
MT,1975,4,54.55
MT,1976,1,56.80
MT,1976,2,62.10
MT,1976,3,61.37
MT,1976,4,62.26
MT,1977,1,63.19
MT,1977,2,68.29
MT,1977,3,73.01
MT,1977,4,76.41
MT,1978,1,86.21
MT,1978,2,85.31
MT,1978,3,86.30
MT,1978,4,89.22
MT,1979,1,90.68
MT,1979,2,96.35
MT,1979,3,91.94
MT,1979,4,98.83
MT,1980,1,100.00
MT,1980,2,90.71
MT,1980,3,103.22
MT,1980,4,97.47
MT,1981,1,91.18
MT,1981,2,97.33
MT,1981,3,100.15
MT,1981,4,95.64
MT,1982,1,100.05
MT,1982,2,107.34
MT,1982,3,94.81
MT,1982,4,108.22
MT,1983,1,94.52
MT,1983,2,100.23
MT,1983,3,105.48
MT,1983,4,109.39
MT,1984,1,117.65
MT,1984,2,115.88
MT,1984,3,109.95
MT,1984,4,109.79
MT,1985,1,110.44
MT,1985,2,105.58
MT,1985,3,111.10
MT,1985,4,113.54
MT,1986,1,112.34
MT,1986,2,109.40
MT,1986,3,110.85
MT,1986,4,110.56
MT,1987,1,105.55
MT,1987,2,108.01
MT,1987,3,106.57
MT,1987,4,100.51
MT,1988,1,104.98
MT,1988,2,104.60
MT,1988,3,108.70
MT,1988,4,108.22
MT,1989,1,106.33
MT,1989,2,107.15
MT,1989,3,109.96
MT,1989,4,110.48
MT,1990,1,109.38
MT,1990,2,111.39
MT,1990,3,116.03
MT,1990,4,116.26
MT,1991,1,114.70
MT,1991,2,118.42
MT,1991,3,119.95
MT,1991,4,124.78
MT,1992,1,126.61
MT,1992,2,128.63
MT,1992,3,132.30
MT,1992,4,136.42
MT,1993,1,138.69
MT,1993,2,142.70
MT,1993,3,145.31
MT,1993,4,150.15
MT,1994,1,152.50
MT,1994,2,158.77
MT,1994,3,162.48
MT,1994,4,163.89
MT,1995,1,165.50
MT,1995,2,169.34
MT,1995,3,172.78
MT,1995,4,173.93
MT,1996,1,176.14
MT,1996,2,178.23
MT,1996,3,180.36
MT,1996,4,181.13
MT,1997,1,181.70
MT,1997,2,182.46
MT,1997,3,184.66
MT,1997,4,188.08
MT,1998,1,189.46
MT,1998,2,189.27
MT,1998,3,190.79
MT,1998,4,192.88
MT,1999,1,192.58
MT,1999,2,194.97
MT,1999,3,197.07
MT,1999,4,196.67
MT,2000,1,199.47
MT,2000,2,201.07
MT,2000,3,204.04
MT,2000,4,206.78
MT,2001,1,210.90
MT,2001,2,213.42
MT,2001,3,215.47
MT,2001,4,216.95
MT,2002,1,221.69
MT,2002,2,223.72
MT,2002,3,228.11
MT,2002,4,230.17
MT,2003,1,232.65
MT,2003,2,237.35
MT,2003,3,242.61
MT,2003,4,248.92
MT,2004,1,253.22
MT,2004,2,259.52
MT,2004,3,268.54
MT,2004,4,274.70
MT,2005,1,282.04
MT,2005,2,292.77
MT,2005,3,301.61
MT,2005,4,311.40
MT,2006,1,317.84
MT,2006,2,327.80
MT,2006,3,335.98
MT,2006,4,342.41
MT,2007,1,348.77
MT,2007,2,353.42
MT,2007,3,357.02
MT,2007,4,359.46
MT,2008,1,363.05
MT,2008,2,360.99
MT,2008,3,355.30
MT,2008,4,358.89
MT,2009,1,360.39
MT,2009,2,355.47
MT,2009,3,347.34
MT,2009,4,345.05
MT,2010,1,338.31
MT,2010,2,334.81
MT,2010,3,339.04
MT,2010,4,337.90
MT,2011,1,327.58
MT,2011,2,326.56
MT,2011,3,327.96
MT,2011,4,329.47
MT,2012,1,331.11
MT,2012,2,330.50
MT,2012,3,333.43
MT,2012,4,338.13
MT,2013,1,341.07
MT,2013,2,343.65
MT,2013,3,348.36
MT,2013,4,349.38
MT,2014,1,353.32
MT,2014,2,355.33
MT,2014,3,363.22
MT,2014,4,365.21
MT,2015,1,367.38
MT,2015,2,373.33
MT,2015,3,376.22
MT,2015,4,380.37
MT,2016,1,383.54
MT,2016,2,385.47
MT,2016,3,391.47
MT,2016,4,393.87
MT,2017,1,401.06
MT,2017,2,404.41
MT,2017,3,412.66
MT,2017,4,414.05
MT,2018,1,420.75
MT,2018,2,429.63
MT,2018,3,434.46
MT,2018,4,439.31
MT,2019,1,441.80
MT,2019,2,450.68
MT,2019,3,456.91
MT,2019,4,463.05
MT,2020,1,469.62
MT,2020,2,470.63
MT,2020,3,483.96
MT,2020,4,499.93
MT,2021,1,515.88
MT,2021,2,557.08
MT,2021,3,598.21
MT,2021,4,625.33
MT,2022,1,652.54
MT,2022,2,700.36
MT,2022,3,712.87
MT,2022,4,713.83
MT,2023,1,712.52
MT,2023,2,744.02
MT,2023,3,742.72
MT,2023,4,749.65
MT,2024,1,758.03
MT,2024,2,782.97
MT,2024,3,782.48
MT,2024,4,792.75
MT,2025,1,800.22
MT,2025,2,802.22
NC,1975,1,66.01
NC,1975,2,67.13
NC,1975,3,69.35
NC,1975,4,70.66
NC,1976,1,69.41
NC,1976,2,70.24
NC,1976,3,71.01
NC,1976,4,70.95
NC,1977,1,75.96
NC,1977,2,74.16
NC,1977,3,77.07
NC,1977,4,80.78
NC,1978,1,82.88
NC,1978,2,83.15
NC,1978,3,86.43
NC,1978,4,87.57
NC,1979,1,90.23
NC,1979,2,91.76
NC,1979,3,96.26
NC,1979,4,96.40
NC,1980,1,100.00
NC,1980,2,99.11
NC,1980,3,101.26
NC,1980,4,102.65
NC,1981,1,106.28
NC,1981,2,106.26
NC,1981,3,106.28
NC,1981,4,104.50
NC,1982,1,106.72
NC,1982,2,109.89
NC,1982,3,107.53
NC,1982,4,112.33
NC,1983,1,112.95
NC,1983,2,111.46
NC,1983,3,114.31
NC,1983,4,115.64
NC,1984,1,118.33
NC,1984,2,122.47
NC,1984,3,121.83
NC,1984,4,125.16
NC,1985,1,128.03
NC,1985,2,130.38
NC,1985,3,133.31
NC,1985,4,134.96
NC,1986,1,136.23
NC,1986,2,138.87
NC,1986,3,141.31
NC,1986,4,143.09
NC,1987,1,145.80
NC,1987,2,147.35
NC,1987,3,149.87
NC,1987,4,150.80
NC,1988,1,151.96
NC,1988,2,154.37
NC,1988,3,155.91
NC,1988,4,156.45
NC,1989,1,156.89
NC,1989,2,157.93
NC,1989,3,160.62
NC,1989,4,161.08
NC,1990,1,161.39
NC,1990,2,161.86
NC,1990,3,163.27
NC,1990,4,163.06
NC,1991,1,164.18
NC,1991,2,165.32
NC,1991,3,165.72
NC,1991,4,168.01
NC,1992,1,169.11
NC,1992,2,169.43
NC,1992,3,171.51
NC,1992,4,172.29
NC,1993,1,172.73
NC,1993,2,174.24
NC,1993,3,176.08
NC,1993,4,177.51
NC,1994,1,179.16
NC,1994,2,181.93
NC,1994,3,184.39
NC,1994,4,186.57
NC,1995,1,188.07
NC,1995,2,190.77
NC,1995,3,193.94
NC,1995,4,195.84
NC,1996,1,198.15
NC,1996,2,199.87
NC,1996,3,202.32
NC,1996,4,203.92
NC,1997,1,206.46
NC,1997,2,209.09
NC,1997,3,211.91
NC,1997,4,214.89
NC,1998,1,217.69
NC,1998,2,219.18
NC,1998,3,222.43
NC,1998,4,224.58
NC,1999,1,226.47
NC,1999,2,228.87
NC,1999,3,230.20
NC,1999,4,231.28
NC,2000,1,233.36
NC,2000,2,236.29
NC,2000,3,239.31
NC,2000,4,241.89
NC,2001,1,247.19
NC,2001,2,249.35
NC,2001,3,251.38
NC,2001,4,253.66
NC,2002,1,255.20
NC,2002,2,256.33
NC,2002,3,259.87
NC,2002,4,261.59
NC,2003,1,263.77
NC,2003,2,265.49
NC,2003,3,266.88
NC,2003,4,269.24
NC,2004,1,272.36
NC,2004,2,274.82
NC,2004,3,277.63
NC,2004,4,282.44
NC,2005,1,287.03
NC,2005,2,290.79
NC,2005,3,297.32
NC,2005,4,303.58
NC,2006,1,308.46
NC,2006,2,312.71
NC,2006,3,318.05
NC,2006,4,323.92
NC,2007,1,328.94
NC,2007,2,332.04
NC,2007,3,333.41
NC,2007,4,335.95
NC,2008,1,338.82
NC,2008,2,338.10
NC,2008,3,334.13
NC,2008,4,333.99
NC,2009,1,337.78
NC,2009,2,332.03
NC,2009,3,324.39
NC,2009,4,320.49
NC,2010,1,315.20
NC,2010,2,312.70
NC,2010,3,314.68
NC,2010,4,312.93
NC,2011,1,305.95
NC,2011,2,299.77
NC,2011,3,301.25
NC,2011,4,302.28
NC,2012,1,298.10
NC,2012,2,294.56
NC,2012,3,297.56
NC,2012,4,298.82
NC,2013,1,298.19
NC,2013,2,299.65
NC,2013,3,300.29
NC,2013,4,299.46
NC,2014,1,300.98
NC,2014,2,305.09
NC,2014,3,308.03
NC,2014,4,309.27
NC,2015,1,314.18
NC,2015,2,317.78
NC,2015,3,320.34
NC,2015,4,323.17
NC,2016,1,327.04
NC,2016,2,331.95
NC,2016,3,338.59
NC,2016,4,340.20
NC,2017,1,341.47
NC,2017,2,351.61
NC,2017,3,356.53
NC,2017,4,358.28
NC,2018,1,364.61
NC,2018,2,372.95
NC,2018,3,377.76
NC,2018,4,380.36
NC,2019,1,386.38
NC,2019,2,393.21
NC,2019,3,397.85
NC,2019,4,402.89
NC,2020,1,408.89
NC,2020,2,412.45
NC,2020,3,420.29
NC,2020,4,430.63
NC,2021,1,441.47
NC,2021,2,467.66
NC,2021,3,499.08
NC,2021,4,521.68
NC,2022,1,547.02
NC,2022,2,591.03
NC,2022,3,610.00
NC,2022,4,607.46
NC,2023,1,613.90
NC,2023,2,633.13
NC,2023,3,646.02
NC,2023,4,646.92
NC,2024,1,657.72
NC,2024,2,674.57
NC,2024,3,679.49
NC,2024,4,682.24
NC,2025,1,691.14
NC,2025,2,696.71
ND,1975,1,62.53
ND,1975,2,60.00
ND,1975,3,65.60
ND,1975,4,63.09
ND,1976,1,74.73
ND,1976,2,72.22
ND,1976,3,69.85
ND,1976,4,73.26
ND,1977,1,82.17
ND,1977,2,84.36
ND,1977,3,80.13
ND,1977,4,77.66
ND,1978,1,88.19
ND,1978,2,83.03
ND,1978,3,89.87
ND,1978,4,86.28
ND,1979,1,98.39
ND,1979,2,98.44
ND,1979,3,97.47
ND,1979,4,99.18
ND,1980,1,100.00
ND,1980,2,105.97
ND,1980,3,99.61
ND,1980,4,95.39
ND,1981,1,104.96
ND,1981,2,97.93
ND,1981,3,117.08
ND,1981,4,109.80
ND,1982,1,98.99
ND,1982,2,82.77
ND,1982,3,74.39
ND,1982,4,100.48
ND,1983,1,99.16
ND,1983,2,106.04
ND,1983,3,89.18
ND,1983,4,106.84
ND,1984,1,118.12
ND,1984,2,112.53
ND,1984,3,114.55
ND,1984,4,109.21
ND,1985,1,108.84
ND,1985,2,109.46
ND,1985,3,114.05
ND,1985,4,108.50
ND,1986,1,111.94
ND,1986,2,111.93
ND,1986,3,111.83
ND,1986,4,109.60
ND,1987,1,112.89
ND,1987,2,110.44
ND,1987,3,110.67
ND,1987,4,110.12
ND,1988,1,106.44
ND,1988,2,109.35
ND,1988,3,109.38
ND,1988,4,105.18
ND,1989,1,108.69
ND,1989,2,107.88
ND,1989,3,110.11
ND,1989,4,111.37
ND,1990,1,111.06
ND,1990,2,110.75
ND,1990,3,112.28
ND,1990,4,110.86
ND,1991,1,113.28
ND,1991,2,113.98
ND,1991,3,114.30
ND,1991,4,115.25
ND,1992,1,117.72
ND,1992,2,118.01
ND,1992,3,119.21
ND,1992,4,120.20
ND,1993,1,121.04
ND,1993,2,123.85
ND,1993,3,126.04
ND,1993,4,126.83
ND,1994,1,128.43
ND,1994,2,132.16
ND,1994,3,133.78
ND,1994,4,134.01
ND,1995,1,136.51
ND,1995,2,137.91
ND,1995,3,139.50
ND,1995,4,140.19
ND,1996,1,143.64
ND,1996,2,142.37
ND,1996,3,144.65
ND,1996,4,144.68
ND,1997,1,145.37
ND,1997,2,145.72
ND,1997,3,148.24
ND,1997,4,150.14
ND,1998,1,152.66
ND,1998,2,154.00
ND,1998,3,156.00
ND,1998,4,156.62
ND,1999,1,157.05
ND,1999,2,157.47
ND,1999,3,158.01
ND,1999,4,156.68
ND,2000,1,158.13
ND,2000,2,159.56
ND,2000,3,161.12
ND,2000,4,162.50
ND,2001,1,166.47
ND,2001,2,167.77
ND,2001,3,168.98
ND,2001,4,170.46
ND,2002,1,172.27
ND,2002,2,173.88
ND,2002,3,177.70
ND,2002,4,179.59
ND,2003,1,180.81
ND,2003,2,183.62
ND,2003,3,186.27
ND,2003,4,189.71
ND,2004,1,191.72
ND,2004,2,194.89
ND,2004,3,200.99
ND,2004,4,204.98
ND,2005,1,206.00
ND,2005,2,212.52
ND,2005,3,217.32
ND,2005,4,220.24
ND,2006,1,221.12
ND,2006,2,227.70
ND,2006,3,230.30
ND,2006,4,231.00
ND,2007,1,235.74
ND,2007,2,238.39
ND,2007,3,239.94
ND,2007,4,240.62
ND,2008,1,244.78
ND,2008,2,246.03
ND,2008,3,245.91
ND,2008,4,248.25
ND,2009,1,249.76
ND,2009,2,249.59
ND,2009,3,249.47
ND,2009,4,251.33
ND,2010,1,251.46
ND,2010,2,251.18
ND,2010,3,253.40
ND,2010,4,256.26
ND,2011,1,257.67
ND,2011,2,261.34
ND,2011,3,264.18
ND,2011,4,266.54
ND,2012,1,268.62
ND,2012,2,275.97
ND,2012,3,280.55
ND,2012,4,288.11
ND,2013,1,292.66
ND,2013,2,299.37
ND,2013,3,310.38
ND,2013,4,314.73
ND,2014,1,317.88
ND,2014,2,322.39
ND,2014,3,330.21
ND,2014,4,335.01
ND,2015,1,338.34
ND,2015,2,341.11
ND,2015,3,347.68
ND,2015,4,348.38
ND,2016,1,348.62
ND,2016,2,350.60
ND,2016,3,354.53
ND,2016,4,354.03
ND,2017,1,355.86
ND,2017,2,354.73
ND,2017,3,358.97
ND,2017,4,357.34
ND,2018,1,358.57
ND,2018,2,360.45
ND,2018,3,360.28
ND,2018,4,362.01
ND,2019,1,364.31
ND,2019,2,369.30
ND,2019,3,372.15
ND,2019,4,373.74
ND,2020,1,375.29
ND,2020,2,374.64
ND,2020,3,380.26
ND,2020,4,384.93
ND,2021,1,385.40
ND,2021,2,395.76
ND,2021,3,410.88
ND,2021,4,419.37
ND,2022,1,424.19
ND,2022,2,446.62
ND,2022,3,453.96
ND,2022,4,454.39
ND,2023,1,455.29
ND,2023,2,466.11
ND,2023,3,473.97
ND,2023,4,471.63
ND,2024,1,477.22
ND,2024,2,483.99
ND,2024,3,495.28
ND,2024,4,495.40
ND,2025,1,498.05
ND,2025,2,511.14
NE,1975,1,63.70
NE,1975,2,62.46
NE,1975,3,61.70
NE,1975,4,68.01
NE,1976,1,67.39
NE,1976,2,67.02
NE,1976,3,68.59
NE,1976,4,70.26
NE,1977,1,72.32
NE,1977,2,74.06
NE,1977,3,78.56
NE,1977,4,80.05
NE,1978,1,78.97
NE,1978,2,85.79
NE,1978,3,86.68
NE,1978,4,87.29
NE,1979,1,92.69
NE,1979,2,94.32
NE,1979,3,97.00
NE,1979,4,98.24
NE,1980,1,100.00
NE,1980,2,103.39
NE,1980,3,101.85
NE,1980,4,105.86
NE,1981,1,101.80
NE,1981,2,102.88
NE,1981,3,100.52
NE,1981,4,99.95
NE,1982,1,106.25
NE,1982,2,107.08
NE,1982,3,109.23
NE,1982,4,108.82
NE,1983,1,108.74
NE,1983,2,109.12
NE,1983,3,111.44
NE,1983,4,112.12
NE,1984,1,110.51
NE,1984,2,112.68
NE,1984,3,112.34
NE,1984,4,111.42
NE,1985,1,111.66
NE,1985,2,112.85
NE,1985,3,113.14
NE,1985,4,114.07
NE,1986,1,115.46
NE,1986,2,115.53
NE,1986,3,115.62
NE,1986,4,117.05
NE,1987,1,117.50
NE,1987,2,116.98
NE,1987,3,115.52
NE,1987,4,115.78
NE,1988,1,117.06
NE,1988,2,117.65
NE,1988,3,118.47
NE,1988,4,118.39
NE,1989,1,119.59
NE,1989,2,120.62
NE,1989,3,121.94
NE,1989,4,122.69
NE,1990,1,123.72
NE,1990,2,125.69
NE,1990,3,126.89
NE,1990,4,127.06
NE,1991,1,128.23
NE,1991,2,129.63
NE,1991,3,130.85
NE,1991,4,131.54
NE,1992,1,133.29
NE,1992,2,135.05
NE,1992,3,137.14
NE,1992,4,138.17
NE,1993,1,139.36
NE,1993,2,141.14
NE,1993,3,143.32
NE,1993,4,145.60
NE,1994,1,147.47
NE,1994,2,152.24
NE,1994,3,155.84
NE,1994,4,155.69
NE,1995,1,157.82
NE,1995,2,160.73
NE,1995,3,163.00
NE,1995,4,164.06
NE,1996,1,166.06
NE,1996,2,169.48
NE,1996,3,172.01
NE,1996,4,172.94
NE,1997,1,174.68
NE,1997,2,177.92
NE,1997,3,180.11
NE,1997,4,182.55
NE,1998,1,184.12
NE,1998,2,185.31
NE,1998,3,188.09
NE,1998,4,190.35
NE,1999,1,191.69
NE,1999,2,195.35
NE,1999,3,196.11
NE,1999,4,197.46
NE,2000,1,198.57
NE,2000,2,201.36
NE,2000,3,203.20
NE,2000,4,204.76
NE,2001,1,207.39
NE,2001,2,209.66
NE,2001,3,211.45
NE,2001,4,213.18
NE,2002,1,214.81
NE,2002,2,216.21
NE,2002,3,218.28
NE,2002,4,219.73
NE,2003,1,220.86
NE,2003,2,222.13
NE,2003,3,224.53
NE,2003,4,228.13
NE,2004,1,229.29
NE,2004,2,232.56
NE,2004,3,237.27
NE,2004,4,239.19
NE,2005,1,240.71
NE,2005,2,244.24
NE,2005,3,247.68
NE,2005,4,246.91
NE,2006,1,247.08
NE,2006,2,249.40
NE,2006,3,250.57
NE,2006,4,250.73
NE,2007,1,251.78
NE,2007,2,253.57
NE,2007,3,252.51
NE,2007,4,252.05
NE,2008,1,253.97
NE,2008,2,252.03
NE,2008,3,249.86
NE,2008,4,251.03
NE,2009,1,253.11
NE,2009,2,252.01
NE,2009,3,249.52
NE,2009,4,249.34
NE,2010,1,247.10
NE,2010,2,248.86
NE,2010,3,251.14
NE,2010,4,249.75
NE,2011,1,247.62
NE,2011,2,246.66
NE,2011,3,249.21
NE,2011,4,250.80
NE,2012,1,250.49
NE,2012,2,250.88
NE,2012,3,251.97
NE,2012,4,253.30
NE,2013,1,254.70
NE,2013,2,257.40
NE,2013,3,258.75
NE,2013,4,260.25
NE,2014,1,260.61
NE,2014,2,266.23
NE,2014,3,268.63
NE,2014,4,270.39
NE,2015,1,272.28
NE,2015,2,276.82
NE,2015,3,281.50
NE,2015,4,282.59
NE,2016,1,282.29
NE,2016,2,288.18
NE,2016,3,293.59
NE,2016,4,294.37
NE,2017,1,298.01
NE,2017,2,306.44
NE,2017,3,309.84
NE,2017,4,311.59
NE,2018,1,314.91
NE,2018,2,321.63
NE,2018,3,326.65
NE,2018,4,327.10
NE,2019,1,331.53
NE,2019,2,338.68
NE,2019,3,341.90
NE,2019,4,343.89
NE,2020,1,348.10
NE,2020,2,350.83
NE,2020,3,355.58
NE,2020,4,362.63
NE,2021,1,369.03
NE,2021,2,390.64
NE,2021,3,409.71
NE,2021,4,419.08
NE,2022,1,429.12
NE,2022,2,460.59
NE,2022,3,466.06
NE,2022,4,463.07
NE,2023,1,473.84
NE,2023,2,491.89
NE,2023,3,497.67
NE,2023,4,493.62
NE,2024,1,501.96
NE,2024,2,519.32
NE,2024,3,519.23
NE,2024,4,524.28
NE,2025,1,523.90
NE,2025,2,535.74
NH,1975,1,65.36
NH,1975,2,62.72
NH,1975,3,83.73
NH,1975,4,56.32
NH,1976,1,71.34
NH,1976,2,108.55
NH,1976,3,58.68
NH,1976,4,74.07
NH,1977,1,71.41
NH,1977,2,67.81
NH,1977,3,70.59
NH,1977,4,75.89
NH,1978,1,76.04
NH,1978,2,76.35
NH,1978,3,85.13
NH,1978,4,86.20
NH,1979,1,89.61
NH,1979,2,95.51
NH,1979,3,96.89
NH,1979,4,96.86
NH,1980,1,100.00
NH,1980,2,98.48
NH,1980,3,102.70
NH,1980,4,99.19
NH,1981,1,98.63
NH,1981,2,101.14
NH,1981,3,100.15
NH,1981,4,107.08
NH,1982,1,106.79
NH,1982,2,106.05
NH,1982,3,108.07
NH,1982,4,107.31
NH,1983,1,109.66
NH,1983,2,112.56
NH,1983,3,116.35
NH,1983,4,118.85
NH,1984,1,122.73
NH,1984,2,128.40
NH,1984,3,134.04
NH,1984,4,138.34
NH,1985,1,142.48
NH,1985,2,152.88
NH,1985,3,160.65
NH,1985,4,171.08
NH,1986,1,179.11
NH,1986,2,187.54
NH,1986,3,196.34
NH,1986,4,207.40
NH,1987,1,212.96
NH,1987,2,221.93
NH,1987,3,224.26
NH,1987,4,228.54
NH,1988,1,227.77
NH,1988,2,230.48
NH,1988,3,230.31
NH,1988,4,230.32
NH,1989,1,230.65
NH,1989,2,227.32
NH,1989,3,231.38
NH,1989,4,231.61
NH,1990,1,227.01
NH,1990,2,217.23
NH,1990,3,212.29
NH,1990,4,205.17
NH,1991,1,202.52
NH,1991,2,199.37
NH,1991,3,195.00
NH,1991,4,195.36
NH,1992,1,195.64
NH,1992,2,191.21
NH,1992,3,190.40
NH,1992,4,190.53
NH,1993,1,188.88
NH,1993,2,190.97
NH,1993,3,191.26
NH,1993,4,191.86
NH,1994,1,192.32
NH,1994,2,188.95
NH,1994,3,186.27
NH,1994,4,185.57
NH,1995,1,186.21
NH,1995,2,188.91
NH,1995,3,192.81
NH,1995,4,195.35
NH,1996,1,196.28
NH,1996,2,195.50
NH,1996,3,197.99
NH,1996,4,199.11
NH,1997,1,200.56
NH,1997,2,203.28
NH,1997,3,205.78
NH,1997,4,208.88
NH,1998,1,211.89
NH,1998,2,215.99
NH,1998,3,219.86
NH,1998,4,223.77
NH,1999,1,227.06
NH,1999,2,233.68
NH,1999,3,240.92
NH,1999,4,245.40
NH,2000,1,255.00
NH,2000,2,263.71
NH,2000,3,273.52
NH,2000,4,281.02
NH,2001,1,287.39
NH,2001,2,297.24
NH,2001,3,307.58
NH,2001,4,313.13
NH,2002,1,321.69
NH,2002,2,333.01
NH,2002,3,343.34
NH,2002,4,351.11
NH,2003,1,356.58
NH,2003,2,362.12
NH,2003,3,371.54
NH,2003,4,386.21
NH,2004,1,391.87
NH,2004,2,402.39
NH,2004,3,420.16
NH,2004,4,428.44
NH,2005,1,439.87
NH,2005,2,450.35
NH,2005,3,461.06
NH,2005,4,466.39
NH,2006,1,470.12
NH,2006,2,467.49
NH,2006,3,465.66
NH,2006,4,468.67
NH,2007,1,467.21
NH,2007,2,464.12
NH,2007,3,456.61
NH,2007,4,456.03
NH,2008,1,456.32
NH,2008,2,444.55
NH,2008,3,429.13
NH,2008,4,427.41
NH,2009,1,429.04
NH,2009,2,416.77
NH,2009,3,403.43
NH,2009,4,401.06
NH,2010,1,397.23
NH,2010,2,394.44
NH,2010,3,398.95
NH,2010,4,396.62
NH,2011,1,387.82
NH,2011,2,380.85
NH,2011,3,382.88
NH,2011,4,384.76
NH,2012,1,379.27
NH,2012,2,376.15
NH,2012,3,378.17
NH,2012,4,379.46
NH,2013,1,378.33
NH,2013,2,379.05
NH,2013,3,383.52
NH,2013,4,383.42
NH,2014,1,387.53
NH,2014,2,390.07
NH,2014,3,396.12
NH,2014,4,397.89
NH,2015,1,401.33
NH,2015,2,407.68
NH,2015,3,412.60
NH,2015,4,413.22
NH,2016,1,416.44
NH,2016,2,422.18
NH,2016,3,429.43
NH,2016,4,431.97
NH,2017,1,434.49
NH,2017,2,444.47
NH,2017,3,452.47
NH,2017,4,455.92
NH,2018,1,462.48
NH,2018,2,471.80
NH,2018,3,478.53
NH,2018,4,480.58
NH,2019,1,485.55
NH,2019,2,494.82
NH,2019,3,502.11
NH,2019,4,507.80
NH,2020,1,514.66
NH,2020,2,522.21
NH,2020,3,534.57
NH,2020,4,549.98
NH,2021,1,566.46
NH,2021,2,600.72
NH,2021,3,636.47
NH,2021,4,656.03
NH,2022,1,675.51
NH,2022,2,722.70
NH,2022,3,737.55
NH,2022,4,735.05
NH,2023,1,748.69
NH,2023,2,781.71
NH,2023,3,801.32
NH,2023,4,800.27
NH,2024,1,815.80
NH,2024,2,850.31
NH,2024,3,863.25
NH,2024,4,859.90
NH,2025,1,872.36
NH,2025,2,899.97
NJ,1975,1,64.82
NJ,1975,2,59.22
NJ,1975,3,60.22
NJ,1975,4,62.92
NJ,1976,1,62.90
NJ,1976,2,63.55
NJ,1976,3,65.86
NJ,1976,4,62.34
NJ,1977,1,65.25
NJ,1977,2,65.36
NJ,1977,3,67.64
NJ,1977,4,69.43
NJ,1978,1,71.31
NJ,1978,2,73.32
NJ,1978,3,76.51
NJ,1978,4,79.63
NJ,1979,1,85.08
NJ,1979,2,86.99
NJ,1979,3,91.53
NJ,1979,4,94.02
NJ,1980,1,100.00
NJ,1980,2,101.65
NJ,1980,3,100.74
